,dataset,noise_type,initial_noise,slope,stderr,corr,threshold,p_value,combine
136,g241c,sym,0.0,0.35386666666666666,0.005757947246734316,0.9990746182305014,0.1,1.0000,g241c_sym_0.0
137,g241c,sym,0.1,0.3447555555555555,0.0035521544579811453,0.9996286467628597,0.1,1.0000,g241c_sym_0.1
138,g241c,sym,0.2,0.3510666666666666,0.005136921259228655,0.9992514740926761,0.1,1.0000,g241c_sym_0.2
139,g241c,sym,0.3,0.36064444444444443,0.004512591307187226,0.9994524739823433,0.1,1.0000,g241c_sym_0.3
140,g241c,pair,0.0,0.35386666666666666,0.005757947246734316,0.9990746182305014,0.1,1.0000,g241c_pair_0.0
141,g241c,pair,0.1,0.36135555555555554,0.004718525163418434,0.9994037579916523,0.1,1.0000,g241c_pair_0.1
142,g241c,pair,0.2,0.36193333333333333,0.004528966150407342,0.9994524141786068,0.1,1.0000,g241c_pair_0.2
143,g241c,pair,0.3,0.36193333333333333,0.004528966150407342,0.9994524141786068,0.1,1.0000,g241c_pair_0.3
144,xyguassian,instance,0.0,-0.004528333333333392,0.0024438123190608806,-0.5736603926767883,0.1,0.0000,xyguassian_instance_0.0
145,xyguassian,instance,0.1,-0.004228333333333454,0.001565907152943666,-0.7142775017887809,0.1,0.0000,xyguassian_instance_0.1
146,xyguassian,instance,0.2,-0.004228333333333454,0.001565907152943666,-0.7142775017887809,0.1,0.0000,xyguassian_instance_0.2
147,xyguassian,instance,0.3,-0.004671666666666648,0.00038474429768765747,-0.9770738761142238,0.1,0.0000,xyguassian_instance_0.3
148,xyguassian,sym,0.0,0.004051666666666675,0.0005873711724113474,0.933676847501305,0.1,0.0000,xyguassian_sym_0.0
149,xyguassian,sym,0.1,0.0020316666666666907,0.0015833674599496923,0.436367598367326,0.1,0.0000,xyguassian_sym_0.1
150,xyguassian,sym,0.2,-0.001671666666666719,0.0015978711449197882,-0.3677163229387582,0.1,0.0000,xyguassian_sym_0.2
151,xyguassian,sym,0.3,0.0003483333333332468,0.000600413988571217,0.21418911740388938,0.1,0.0000,xyguassian_sym_0.3
152,xyguassian,pair,0.0,0.004051666666666675,0.0005873711724113474,0.933676847501305,0.1,0.0000,xyguassian_pair_0.0
153,xyguassian,pair,0.1,0.0020316666666666907,0.0015833674599496923,0.436367598367326,0.1,0.0000,xyguassian_pair_0.1
154,xyguassian,pair,0.2,-0.001671666666666719,0.0015978711449197882,-0.3677163229387582,0.1,0.0000,xyguassian_pair_0.2
155,xyguassian,pair,0.3,0.0003483333333332468,0.000600413988571217,0.21418911740388938,0.1,0.0000,xyguassian_pair_0.3
156,yxguassian,instance,0.0,0.7080683333333332,0.008558123380371369,0.9994890929900224,0.1,1.0000,yxguassian_instance_0.0
157,yxguassian,instance,0.1,0.7080683333333332,0.008558123380371369,0.9994890929900224,0.1,1.0000,yxguassian_instance_0.1
158,yxguassian,instance,0.2,0.7080683333333332,0.008558123380371369,0.9994890929900224,0.1,1.0000,yxguassian_instance_0.2
159,yxguassian,instance,0.3,0.7080683333333332,0.008558123380371369,0.9994890929900224,0.1,1.0000,yxguassian_instance_0.3
160,yxguassian,sym,0.0,0.708048333333333,0.008573102370745747,0.9994872754131422,0.1,1.0000,yxguassian_sym_0.0
161,yxguassian,sym,0.1,0.7079316666666665,0.008562999315375474,0.9994883137449901,0.1,1.0000,yxguassian_sym_0.1
162,yxguassian,sym,0.2,0.7079316666666665,0.008562999315375474,0.9994883137449901,0.1,1.0000,yxguassian_sym_0.2
163,yxguassian,sym,0.3,0.708048333333333,0.008573102370745747,0.9994872754131422,0.1,1.0000,yxguassian_sym_0.3
164,yxguassian,pair,0.0,0.708048333333333,0.008573102370745747,0.9994872754131422,0.1,1.0000,yxguassian_pair_0.0
165,yxguassian,pair,0.1,0.708048333333333,0.008573102370745747,0.9994872754131422,0.1,1.0000,yxguassian_pair_0.1
166,yxguassian,pair,0.2,0.708048333333333,0.008573102370745747,0.9994872754131422,0.1,1.0000,yxguassian_pair_0.2
167,yxguassian,pair,0.3,0.708048333333333,0.008573102370745747,0.9994872754131422,0.1,1.0000,yxguassian_pair_0.3
