,dataset,noise_type,initial_noise,slope,stderr,corr,threshold,p_value,combine
337,splice,instance,0.1,0.02642372016666655,0.005162443853476286,0.8883396939308716,0.04,0.015093391566326142,splice_instance_0.1
338,splice,instance,0.2,0.030838557900000136,0.0040391649063936655,0.9448748242111724,0.04,0.02652157948658586,splice_instance_0.2
339,splice,instance,0.3,0.03697753413333339,0.006182556572197243,0.914516495382449,0.04,0.3190267902007118,splice_instance_0.3
340,splice,sym,0.0,0.05261233013333336,0.0028301028973004992,0.9900239070019982,0.04,0.998939538195432,splice_sym_0.0
341,splice,sym,0.1,0.04323406466666667,0.004700932993150737,0.961023803990522,0.04,0.7445362441337828,splice_sym_0.1
342,splice,sym,0.2,0.050979623600000024,0.006296831134783094,0.9505314787076572,0.04,0.940312139234151,splice_sym_0.2
343,splice,sym,0.3,0.03039446150000006,0.003598516249468463,0.9542785565604538,0.04,0.014196406531608443,splice_sym_0.3
344,splice,pair,0.0,0.05016980123333327,0.0051233180719508185,0.9653846191057311,0.04,0.9587959497460583,splice_pair_0.0
345,splice,pair,0.1,0.04762277976666669,0.0026073059811314026,0.9896711241120387,0.04,0.9904077317633678,splice_pair_0.1
346,splice,pair,0.2,0.041366248633333325,0.006043717335874089,0.9327393078891666,0.04,0.5865886720116709,splice_pair_0.2
347,splice,pair,0.3,0.04166666646666659,0.005531625822697984,0.9434908227251529,0.04,0.6145648594667081,splice_pair_0.3
348,splice,instance,0.0,0.02369383476666666,0.003947673859426975,0.9150404000940406,0.03,0.0744175539984219,splice_instance_0.0
349,splice,instance,0.1,0.02642372016666655,0.005162443853476286,0.8883396939308716,0.03,0.25403698556678234,splice_instance_0.1
350,splice,instance,0.2,0.030838557900000136,0.0040391649063936655,0.9448748242111724,0.03,0.5796382647557285,splice_instance_0.2
351,splice,instance,0.3,0.03697753413333339,0.006182556572197243,0.914516495382449,0.03,0.8541108983174538,splice_instance_0.3
352,splice,sym,0.0,0.05261233013333336,0.0028301028973004992,0.9900239070019982,0.03,0.9999779670740574,splice_sym_0.0
353,splice,sym,0.1,0.04323406466666667,0.004700932993150737,0.961023803990522,0.03,0.9886695961097202,splice_sym_0.1
354,splice,sym,0.2,0.050979623600000024,0.006296831134783094,0.9505314787076572,0.03,0.9948214852897019,splice_sym_0.2
355,splice,sym,0.3,0.03039446150000006,0.003598516249468463,0.9542785565604538,0.03,0.5422938359390379,splice_sym_0.3
356,splice,pair,0.0,0.05016980123333327,0.0051233180719508185,0.9653846191057311,0.03,0.9978425662232551,splice_pair_0.0
357,splice,pair,0.1,0.04762277976666669,0.0026073059811314026,0.9896711241120387,0.03,0.9999281390440303,splice_pair_0.1
358,splice,pair,0.2,0.041366248633333325,0.006043717335874089,0.9327393078891666,0.03,0.9515972776555801,splice_pair_0.2
359,splice,pair,0.3,0.04166666646666659,0.005531625822697984,0.9434908227251529,0.03,0.9660149706269614,splice_pair_0.3
360,splice,instance,0.0,0.02369383476666666,0.003947673859426975,0.9150404000940406,0.02,0.811595408914096,splice_instance_0.0
361,splice,instance,0.1,0.02642372016666655,0.005162443853476286,0.8883396939308716,0.02,0.8756992310080407,splice_instance_0.1
362,splice,instance,0.2,0.030838557900000136,0.0040391649063936655,0.9448748242111724,0.02,0.9861096424747771,splice_instance_0.2
363,splice,instance,0.3,0.03697753413333339,0.006182556572197243,0.914516495382449,0.02,0.987393584975218,splice_instance_0.3
364,splice,sym,0.0,0.05261233013333336,0.0028301028973004992,0.9900239070019982,0.02,0.9999985410450886,splice_sym_0.0
365,splice,sym,0.1,0.04323406466666667,0.004700932993150737,0.961023803990522,0.02,0.9994342048684183,splice_sym_0.1
366,splice,sym,0.2,0.050979623600000024,0.006296831134783094,0.9505314787076572,0.02,0.9994179017659814,splice_sym_0.2
367,splice,sym,0.3,0.03039446150000006,0.003598516249468463,0.9542785565604538,0.02,0.9898777872895548,splice_sym_0.3
368,splice,pair,0.0,0.05016980123333327,0.0051233180719508185,0.9653846191057311,0.02,0.9998168122285144,splice_pair_0.0
369,splice,pair,0.1,0.04762277976666669,0.0026073059811314026,0.9896711241120387,0.02,0.9999972465399968,splice_pair_0.1
370,splice,pair,0.2,0.041366248633333325,0.006043717335874089,0.9327393078891666,0.02,0.9961637276651768,splice_pair_0.2
371,splice,pair,0.3,0.04166666646666659,0.005531625822697984,0.9434908227251529,0.02,0.9977810514278758,splice_pair_0.3
372,splice,instance,0.0,0.02369383476666666,0.003947673859426975,0.9150404000940406,0.01,0.9957714036162919,splice_instance_0.0
373,splice,instance,0.1,0.02642372016666655,0.005162443853476286,0.8883396939308716,0.01,0.9935147916147272,splice_instance_0.1
374,splice,instance,0.2,0.030838557900000136,0.0040391649063936655,0.9448748242111724,0.01,0.9995677069340712,splice_instance_0.2
375,splice,instance,0.3,0.03697753413333339,0.006182556572197243,0.914516495382449,0.01,0.9987993182755386,splice_instance_0.3
376,splice,sym,0.0,0.05261233013333336,0.0028301028973004992,0.9900239070019982,0.01,0.9999998128938855,splice_sym_0.0
377,splice,sym,0.1,0.04323406466666667,0.004700932993150737,0.961023803990522,0.01,0.999947450690425,splice_sym_0.1
378,splice,sym,0.2,0.050979623600000024,0.006296831134783094,0.9505314787076572,0.01,0.9999067348845196,splice_sym_0.2
379,splice,sym,0.3,0.03039446150000006,0.003598516249468463,0.9542785565604538,0.01,0.9997641089714252,splice_sym_0.3
380,splice,pair,0.0,0.05016980123333327,0.0051233180719508185,0.9653846191057311,0.01,0.9999747689914259,splice_pair_0.0
381,splice,pair,0.1,0.04762277976666669,0.0026073059811314026,0.9896711241120387,0.01,0.9999997398921533,splice_pair_0.1
