dataset,pca_k,sample_size,near_percentage,noise_type,flip_rate_fixed,entropy_mean,entropy_variance,ratio_mean,ratio_variance,causal
krkp,3,200,0.1,pair,0.7,0.9906069482615751,0.00012141008816110593,0.5113725490196077,0.0031248901176393314,1
krkp,3,200,0.3,pair,0.7,0.9969593123547119,1.968467953738581e-05,0.5116971279373367,0.0009192839559960564,1
krkp,3,200,0.5,pair,0.7,0.9986845145432197,3.902918801246077e-06,0.5097104851330204,0.00036298413558482354,1
krkp,1,200,0.1,pair,0.7,0.9930976311945414,7.756860777871898e-05,0.5090588235294117,0.002311656707219296,1
krkp,1,200,0.3,pair,0.7,0.9984062069735251,2.0316672838770907e-06,0.5066318537859003,0.0005105725506644822,1
krkp,1,200,0.5,pair,0.7,0.9994135806474178,4.5723656775124e-07,0.5101956181533649,9.972146138496654e-05,1
krkp,5,200,0.1,pair,0.9,0.9679388903989221,0.0015176083002990692,0.5251960784313723,0.01032273053077769,1
krkp,5,200,0.3,pair,0.9,0.9855226491561685,0.00023017634492088752,0.5385574412532634,0.003513105025362004,1
krkp,5,200,0.5,pair,0.9,0.9923638643206586,6.782978946377821e-05,0.5333724569640064,0.0015303185016311246,1
krkp,3,200,0.1,pair,0.9,0.960765901460316,0.0019206678569074298,0.5276666666666668,0.012615742688838272,1
krkp,3,200,0.3,pair,0.9,0.9839157789442734,0.0002947040542552554,0.5348433420365534,0.004337611370803942,1
krkp,3,200,0.5,pair,0.9,0.9926811811949479,6.124256778879983e-05,0.5298317683881064,0.001645615928294863,1
krkp,1,200,0.1,pair,0.9,0.9866673963447452,0.00017980351673864864,0.5092156862745099,0.004529800096213478,1
krkp,1,200,0.3,pair,0.9,0.9956508159119211,2.392523414560782e-05,0.5169908616187989,0.001221304620779935,1
krkp,1,200,0.5,pair,0.9,0.997755800677583,3.970831396728989e-06,0.5249843505477313,0.00015361048521793738,1
waveform,5,200,0.1,sym,0.1,1.0496324899197331,0.04079907007064138,0.0,0.0,0
waveform,5,200,0.3,sym,0.1,1.2112746624711812,0.005740965942220498,0.0,0.0,0
waveform,5,200,0.5,sym,0.1,1.359804084824193,0.007429427973931247,0.0,0.0,0
waveform,3,200,0.1,sym,0.1,0.9850732676305184,0.051878667878633294,0.0,0.0,0
waveform,3,200,0.3,sym,0.1,1.1873589107649725,0.0055823998592798435,0.0,0.0,0
waveform,3,200,0.5,sym,0.1,1.3448419209740368,0.007423917348318416,0.0,0.0,0
waveform,1,200,0.1,sym,0.1,1.2264478251631759,0.01600061279753346,0.0,0.0,0
waveform,1,200,0.3,sym,0.1,1.2677207163728104,0.02281162850626279,0.0,0.0,0
waveform,1,200,0.5,sym,0.1,1.360662913973707,0.016693171107061106,0.0,0.0,0
waveform,5,200,0.1,sym,0.3,1.3587781697398769,0.010065758716617024,0.0,0.0,0
waveform,5,200,0.3,sym,0.3,1.4328604076491063,0.0012289958931311262,0.0,0.0,0
waveform,5,200,0.5,sym,0.3,1.4932389094671488,0.0009189623104494481,0.0,0.0,0
waveform,3,200,0.1,sym,0.3,1.3347881945981894,0.014093114121581343,0.0,0.0,0
waveform,3,200,0.3,sym,0.3,1.4253923732419906,0.0014948212493174529,0.0,0.0,0
waveform,3,200,0.5,sym,0.3,1.488273132757624,0.0009015330150041876,0.0,0.0,0
waveform,1,200,0.1,sym,0.3,1.43966144902606,0.0030437612280566854,0.0,0.0,0
waveform,1,200,0.3,sym,0.3,1.4511760985778102,0.0036773667238217747,0.0,0.0,0
waveform,1,200,0.5,sym,0.3,1.489247861427409,0.002782812886115846,0.0,0.0,0
waveform,5,200,0.1,sym,0.5,1.5326125797356636,0.0007075403368910099,0.0,0.0,0
waveform,5,200,0.3,sym,0.5,1.5537046705812216,0.00011150241463063747,0.0,0.0,0
waveform,5,200,0.5,sym,0.5,1.565067831992808,7.29908795194819e-05,0.0,0.0,0
waveform,3,200,0.1,sym,0.5,1.5266317591791974,0.0008117189193202573,0.0,0.0,0
waveform,3,200,0.3,sym,0.5,1.5511720890753278,0.00011066038113451971,0.0,0.0,0
waveform,3,200,0.5,sym,0.5,1.5636363135189213,7.331960641536143e-05,0.0,0.0,0
waveform,1,200,0.1,sym,0.5,1.5542797550622511,0.0002854360427173636,0.0,0.0,0
waveform,1,200,0.3,sym,0.5,1.5600730399339096,0.00015028993336340166,0.0,0.0,0
waveform,1,200,0.5,sym,0.5,1.5665598348809773,0.0001343177340129667,0.0,0.0,0
waveform,5,200,0.1,sym,0.7,1.579748139909895,1.6617464659465456e-05,0.0,0.0,0
waveform,5,200,0.3,sym,0.7,1.5825783480727664,1.6341800125056965e-06,0.0,0.0,0
waveform,5,200,0.5,sym,0.7,1.5836280270626404,6.829123400057084e-07,0.0,0.0,0
waveform,3,200,0.1,sym,0.7,1.5803127994369928,1.6456959529452272e-05,0.0,0.0,0
waveform,3,200,0.3,sym,0.7,1.5826761184899456,1.5707555038253213e-06,0.0,0.0,0
waveform,3,200,0.5,sym,0.7,1.5836832711130018,6.77563924526191e-07,0.0,0.0,0
waveform,1,200,0.1,sym,0.7,1.580294303510381,1.900557958216047e-05,0.0,0.0,0
waveform,1,200,0.3,sym,0.7,1.5835660645263148,1.2540848240014023e-06,0.0,0.0,0
waveform,1,200,0.5,sym,0.7,1.5841573579371158,1.6741817935593705e-07,0.0,0.0,0
waveform,5,200,0.1,sym,0.9,1.4753288195540235,0.004079846336111974,0.0,0.0,0
waveform,5,200,0.3,sym,0.9,1.525625701562199,0.00038476142860923725,0.0,0.0,0
waveform,5,200,0.5,sym,0.9,1.5516858749524403,0.00012613582188618128,0.0,0.0,0
waveform,3,200,0.1,sym,0.9,1.458451968614286,0.005825920241071688,0.0,0.0,0
waveform,3,200,0.3,sym,0.9,1.5211779695627188,0.0004721605266935547,0.0,0.0,0
waveform,3,200,0.5,sym,0.9,1.549444776757214,0.0001339284741691563,0.0,0.0,0
waveform,1,200,0.1,sym,0.9,1.5301288611847956,0.0006993282560691702,0.0,0.0,0
waveform,1,200,0.3,sym,0.9,1.535882043103617,0.0006017140536677541,0.0,0.0,0
waveform,1,200,0.5,sym,0.9,1.5497940075614025,0.00042748716438500094,0.0,0.0,0
waveform,5,200,0.1,instance,0.1,1.1202320899549327,0.03706629210460344,0.0,0.0,0
waveform,5,200,0.3,instance,0.1,1.2739209782444487,0.0060870638927438495,0.0,0.0,0
waveform,5,200,0.5,instance,0.1,1.4009905489261718,0.004472085561188792,0.0,0.0,0
waveform,3,200,0.1,instance,0.1,1.0625317305719053,0.051972022175136384,0.0,0.0,0
waveform,3,200,0.3,instance,0.1,1.2550954158349958,0.007111881077273734,0.0,0.0,0
waveform,3,200,0.5,instance,0.1,1.3895017534096623,0.004380258398682583,0.0,0.0,0
waveform,1,200,0.1,instance,0.1,1.2997216426663798,0.011513569067982928,0.0,0.0,0
waveform,1,200,0.3,instance,0.1,1.3309865341528684,0.015910691106480336,0.0,0.0,0
waveform,1,200,0.5,instance,0.1,1.4046406411663923,0.011336132344087342,0.0,0.0,0
waveform,5,200,0.1,instance,0.3,1.346068860651983,0.0159657481819017,0.0,0.0,0
waveform,5,200,0.3,instance,0.3,1.4379355413165655,0.0036150830954082844,0.0,0.0,0
waveform,5,200,0.5,instance,0.3,1.497669947064538,0.0010801847972075548,0.0,0.0,0
waveform,3,200,0.1,instance,0.3,1.3122347112165025,0.020269796787065947,0.0,0.0,0
waveform,3,200,0.3,instance,0.3,1.4277276822205416,0.004344503338991611,0.0,0.0,0
waveform,3,200,0.5,instance,0.3,1.4929765192750737,0.0010806464421351863,0.0,0.0,0
waveform,1,200,0.1,instance,0.3,1.4601753701649494,0.0025855103033790997,0.0,0.0,0
waveform,1,200,0.3,instance,0.3,1.476782471747681,0.0026761554243155427,0.0,0.0,0
waveform,1,200,0.5,instance,0.3,1.5046472195024796,0.0021488798842439713,0.0,0.0,0
waveform,5,200,0.1,instance,0.5,1.4587617722978745,0.01263383457610869,0.0,0.0,0
waveform,5,200,0.3,instance,0.5,1.510597029894737,0.0029357291547779337,0.0,0.0,0
waveform,5,200,0.5,instance,0.5,1.5375548032195274,0.0007416894642850214,0.0,0.0,0
waveform,3,200,0.1,instance,0.5,1.4414993008729247,0.01567121139387073,0.0,0.0,0
waveform,3,200,0.3,instance,0.5,1.5055713161115938,0.003552601779810634,0.0,0.0,0
waveform,3,200,0.5,instance,0.5,1.53609342564315,0.0008126914825421149,0.0,0.0,0
waveform,1,200,0.1,instance,0.5,1.520337445165569,0.0011650420178813978,0.0,0.0,0
waveform,1,200,0.3,instance,0.5,1.5295665041397053,0.0010893089934652953,0.0,0.0,0
waveform,1,200,0.5,instance,0.5,1.5404027809743865,0.0006366890985751632,0.0,0.0,0
waveform,5,200,0.1,instance,0.7,1.4347067377797933,0.028790664894360305,0.0,0.0,0
waveform,5,200,0.3,instance,0.7,1.4804483468928082,0.010510515512825102,0.0,0.0,0
waveform,5,200,0.5,instance,0.7,1.5095064546805979,0.004464238313580492,0.0,0.0,0
waveform,3,200,0.1,instance,0.7,1.42365748072347,0.03645684740439672,0.0,0.0,0
waveform,3,200,0.3,instance,0.7,1.4772660205475188,0.011612760666656497,0.0,0.0,0
waveform,3,200,0.5,instance,0.7,1.5078375730105642,0.004609902014654149,0.0,0.0,0
waveform,1,200,0.1,instance,0.7,1.4794727187620347,0.011160589760565715,0.0,0.0,0
waveform,1,200,0.3,instance,0.7,1.4884920235209527,0.01003660691282511,0.0,0.0,0
waveform,1,200,0.5,instance,0.7,1.5074340251724605,0.006360615652532111,0.0,0.0,0
waveform,5,200,0.1,instance,0.9,1.2985907556229699,0.05960883045565629,0.0,0.0,0
waveform,5,200,0.3,instance,0.9,1.3800922948700995,0.02985546312354855,0.0,0.0,0
waveform,5,200,0.5,instance,0.9,1.438873399574791,0.016831990611307926,0.0,0.0,0
waveform,3,200,0.1,instance,0.9,1.271987094743235,0.06990672264404914,0.0,0.0,0
waveform,3,200,0.3,instance,0.9,1.3710381379339405,0.03230831675569789,0.0,0.0,0
waveform,3,200,0.5,instance,0.9,1.4318923967957906,0.0180496934269995,0.0,0.0,0
waveform,1,200,0.1,instance,0.9,1.360830664797944,0.036156996305926,0.0,0.0,0
waveform,1,200,0.3,instance,0.9,1.3799986197183065,0.03418944288442763,0.0,0.0,0
waveform,1,200,0.5,instance,0.9,1.4272833031844703,0.023578422652626677,0.0,0.0,0
waveform,5,200,0.1,pair,0.1,1.038382078479988,0.05346841366773153,0.0,0.0,0
waveform,5,200,0.3,pair,0.1,1.217732452137337,0.0064915750801909046,0.0,0.0,0
waveform,5,200,0.5,pair,0.1,1.3647336599626585,0.006818444698580676,0.0,0.0,0
waveform,3,200,0.1,pair,0.1,0.9693870843572795,0.07344469839872503,0.0,0.0,0
waveform,3,200,0.3,pair,0.1,1.1972885789628538,0.007013095800443799,0.0,0.0,0
waveform,3,200,0.5,pair,0.1,1.350464600050822,0.006805808103176243,0.0,0.0,0
waveform,1,200,0.1,pair,0.1,1.2328377902826744,0.014959151200437708,0.0,0.0,0
waveform,1,200,0.3,pair,0.1,1.2769516436516768,0.02216687178126858,0.0,0.0,0
waveform,1,200,0.5,pair,0.1,1.3630873812569728,0.01683077686196802,0.0,0.0,0
waveform,5,200,0.1,pair,0.3,1.2918966811920367,0.02362986341416013,0.0,0.0,0
waveform,5,200,0.3,pair,0.3,1.4101146482542186,0.0028717350584202524,0.0,0.0,0
waveform,5,200,0.5,pair,0.3,1.4823063704064028,0.0012815815186916107,0.0,0.0,0
waveform,3,200,0.1,pair,0.3,1.251522561613979,0.03370646567468055,0.0,0.0,0
waveform,3,200,0.3,pair,0.3,1.399675537352353,0.003312903139854583,0.0,0.0,0
waveform,3,200,0.5,pair,0.3,1.4756519089722935,0.0012901970445294809,0.0,0.0,0
waveform,1,200,0.1,pair,0.3,1.414431127595054,0.004064095167948899,0.0,0.0,0
waveform,1,200,0.3,pair,0.3,1.4365099989360166,0.005354137627079762,0.0,0.0,0
waveform,1,200,0.5,pair,0.3,1.4770297695397157,0.0040874729510920835,0.0,0.0,0
waveform,5,200,0.1,pair,0.5,1.3737256458425007,0.017369700306352646,0.0,0.0,0
waveform,5,200,0.3,pair,0.5,1.4679711931046426,0.0015428556781242305,0.0,0.0,0
waveform,5,200,0.5,pair,0.5,1.5200532587148572,0.00046108648567217146,0.0,0.0,0
waveform,3,200,0.1,pair,0.5,1.3353423541742075,0.026769965328009102,0.0,0.0,0
waveform,3,200,0.3,pair,0.5,1.4608074226588343,0.0019042269103375063,0.0,0.0,0
waveform,3,200,0.5,pair,0.5,1.5163633906490241,0.0004424164662226588,0.0,0.0,0
waveform,1,200,0.1,pair,0.5,1.4724534037646972,0.0019502281810858991,0.0,0.0,0
waveform,1,200,0.3,pair,0.5,1.4844766875092037,0.0019172853510116975,0.0,0.0,0
waveform,1,200,0.5,pair,0.5,1.5134233069380552,0.0015233728954507522,0.0,0.0,0
waveform,5,200,0.1,pair,0.7,1.298290850987113,0.02359126023507451,0.0,0.0,0
waveform,5,200,0.3,pair,0.7,1.4180316400230497,0.0020969540020167,0.0,0.0,0
waveform,5,200,0.5,pair,0.7,1.483654661610102,0.0011768364249106023,0.0,0.0,0
waveform,3,200,0.1,pair,0.7,1.2494086908514195,0.035385018908597,0.0,0.0,0
waveform,3,200,0.3,pair,0.7,1.4077477817061037,0.002726915857919703,0.0,0.0,0
waveform,3,200,0.5,pair,0.7,1.478142243487383,0.0011694716017337597,0.0,0.0,0
waveform,1,200,0.1,pair,0.7,1.4211240177835096,0.0031342975087069657,0.0,0.0,0
waveform,1,200,0.3,pair,0.7,1.4403440050176854,0.004439621007867263,0.0,0.0,0
waveform,1,200,0.5,pair,0.7,1.4811959729008755,0.003362868390097053,0.0,0.0,0
waveform,5,200,0.1,pair,0.9,1.0519843634660944,0.043833713171233794,0.0,0.0,0
waveform,5,200,0.3,pair,0.9,1.2227120956902398,0.00552274186822835,0.0,0.0,0
waveform,5,200,0.5,pair,0.9,1.3683836541398355,0.006991525819837489,0.0,0.0,0
waveform,3,200,0.1,pair,0.9,0.9809853511733583,0.06437130113453135,0.0,0.0,0
waveform,3,200,0.3,pair,0.9,1.2026857708817256,0.005919205553705117,0.0,0.0,0
waveform,3,200,0.5,pair,0.9,1.353914632857169,0.007083252167836482,0.0,0.0,0
waveform,1,200,0.1,pair,0.9,1.240528413846237,0.014032660352675709,0.0,0.0,0
waveform,1,200,0.3,pair,0.9,1.2833352222530212,0.020939407511798614,0.0,0.0,0
waveform,1,200,0.5,pair,0.9,1.3689310496226503,0.015872514734643902,0.0,0.0,0
splice,5,200,0.1,sym,0.1,1.3057368747504106,0.032508333660560315,0.0,0.0,1
splice,5,200,0.3,sym,0.1,1.4078048998579973,0.014543850030829815,0.0,0.0,1
splice,5,200,0.5,sym,0.1,1.4572949076123316,0.006010482586178621,0.0,0.0,1
splice,3,200,0.1,sym,0.1,1.2778021214766633,0.03865593540569047,0.0,0.0,1
splice,3,200,0.3,sym,0.1,1.3762700562879255,0.017894887521014795,0.0,0.0,1
splice,3,200,0.5,sym,0.1,1.4388456769189042,0.007038783842987255,0.0,0.0,1
splice,1,200,0.1,sym,0.1,1.326015072058174,0.013628068939426596,0.0,0.0,1
splice,1,200,0.3,sym,0.1,1.370106802601775,0.00764828122299252,0.0,0.0,1
splice,1,200,0.5,sym,0.1,1.4114652487974417,0.005818467533082151,0.0,0.0,1
splice,5,200,0.1,sym,0.3,1.4672268009391343,0.010383213568823196,0.0,0.0,1
splice,5,200,0.3,sym,0.3,1.5087273301264552,0.003740429530710673,0.0,0.0,1
splice,5,200,0.5,sym,0.3,1.5276107860335797,0.0013591598208785853,0.0,0.0,1
splice,3,200,0.1,sym,0.3,1.462077777189088,0.00947655724244664,0.0,0.0,1
splice,3,200,0.3,sym,0.3,1.4997277316993272,0.0038945531998107142,0.0,0.0,1
splice,3,200,0.5,sym,0.3,1.5226090492786375,0.0014272841592529962,0.0,0.0,1
splice,1,200,0.1,sym,0.3,1.4843669147122907,0.002128227977744847,0.0,0.0,1
splice,1,200,0.3,sym,0.3,1.5083691112815876,0.0001938465965605387,0.0,0.0,1
splice,1,200,0.5,sym,0.3,1.5161059107767598,0.0001520099991348341,0.0,0.0,1
splice,5,200,0.1,sym,0.5,1.5603179601228014,0.0004238054410410836,0.0,0.0,1
splice,5,200,0.3,sym,0.5,1.571820339858034,0.00012611804041537373,0.0,0.0,1
splice,5,200,0.5,sym,0.5,1.5757389080384825,3.8284438884000324e-05,0.0,0.0,1
splice,3,200,0.1,sym,0.5,1.558022679459698,0.0005534612839971542,0.0,0.0,1
splice,3,200,0.3,sym,0.5,1.57032717988741,0.00019853726837154532,0.0,0.0,1
splice,3,200,0.5,sym,0.5,1.5746860231075377,4.837351134834376e-05,0.0,0.0,1
splice,1,200,0.1,sym,0.5,1.562682513966754,0.00031790138439216024,0.0,0.0,1
splice,1,200,0.3,sym,0.5,1.5716837184514278,5.4911380374239264e-05,0.0,0.0,1
splice,1,200,0.5,sym,0.5,1.5702369570138788,3.531212909511517e-05,0.0,0.0,1
splice,5,200,0.1,sym,0.7,1.5770488061664312,6.0342342533091225e-05,0.0,0.0,1
splice,5,200,0.3,sym,0.7,1.5831104797112505,2.2227931500780563e-06,0.0,0.0,1
splice,5,200,0.5,sym,0.7,1.5843083855706166,3.360540507314123e-07,0.0,0.0,1
splice,3,200,0.1,sym,0.7,1.5763491992965657,4.421592434529792e-05,0.0,0.0,1
splice,3,200,0.3,sym,0.7,1.582223793065168,3.80679415446974e-06,0.0,0.0,1
splice,3,200,0.5,sym,0.7,1.5838090869919652,5.59723591171226e-07,0.0,0.0,1
splice,1,200,0.1,sym,0.7,1.5766817527897807,4.5047997835360974e-05,0.0,0.0,1
splice,1,200,0.3,sym,0.7,1.5816499827506825,3.358918517143283e-06,0.0,0.0,1
splice,1,200,0.5,sym,0.7,1.5830946383511142,1.3683740151572876e-06,0.0,0.0,1
splice,5,200,0.1,sym,0.9,1.5292301606683913,0.0020541707189228654,0.0,0.0,1
splice,5,200,0.3,sym,0.9,1.549477868782312,0.0007102219689080265,0.0,0.0,1
splice,5,200,0.5,sym,0.9,1.5579476257137335,0.00027613320502871213,0.0,0.0,1
splice,3,200,0.1,sym,0.9,1.5286070678188082,0.002266294432545935,0.0,0.0,1
splice,3,200,0.3,sym,0.9,1.5476410647152867,0.0007987394889245894,0.0,0.0,1
splice,3,200,0.5,sym,0.9,1.5561574230046298,0.00029545677279302,0.0,0.0,1
splice,1,200,0.1,sym,0.9,1.5354269686232436,0.0009292065924701359,0.0,0.0,1
splice,1,200,0.3,sym,0.9,1.5506744580375778,0.00021190146262880694,0.0,0.0,1
splice,1,200,0.5,sym,0.9,1.5539159930537016,0.00011195321389649698,0.0,0.0,1
splice,5,200,0.1,instance,0.1,1.3767699381916783,0.034702052975593825,0.0,0.0,1
splice,5,200,0.3,instance,0.1,1.464542578178073,0.0101646459161987,0.0,0.0,1
splice,5,200,0.5,instance,0.1,1.5062884477123555,0.0034804160417841934,0.0,0.0,1
splice,3,200,0.1,instance,0.1,1.3453473814257495,0.04820157956091678,0.0,0.0,1
splice,3,200,0.3,instance,0.1,1.4399638934835437,0.014549919144355874,0.0,0.0,1
splice,3,200,0.5,instance,0.1,1.489771400541048,0.004596058881404661,0.0,0.0,1
splice,1,200,0.1,instance,0.1,1.409015961179761,0.012415085064737779,0.0,0.0,1
splice,1,200,0.3,instance,0.1,1.4526073294606379,0.001804627230529918,0.0,0.0,1
splice,1,200,0.5,instance,0.1,1.4779725019222996,0.0011007457469854004,0.0,0.0,1
splice,5,200,0.1,instance,0.3,1.461726524047842,0.017615155692011837,0.0,0.0,1
splice,5,200,0.3,instance,0.3,1.5148003748256877,0.00428109184798582,0.0,0.0,1
splice,5,200,0.5,instance,0.3,1.5372771984145692,0.0013564725870887028,0.0,0.0,1
splice,3,200,0.1,instance,0.3,1.4516272119140652,0.023410127073622666,0.0,0.0,1
splice,3,200,0.3,instance,0.3,1.506026052477984,0.006317594880461198,0.0,0.0,1
splice,3,200,0.5,instance,0.3,1.5317946926961423,0.001813873930241307,0.0,0.0,1
splice,1,200,0.1,instance,0.3,1.5021588300804587,0.005117419559457274,0.0,0.0,1
splice,1,200,0.3,instance,0.3,1.5251420812662024,0.0004993746003767069,0.0,0.0,1
splice,1,200,0.5,instance,0.3,1.5322987636276264,7.081382804802848e-05,0.0,0.0,1
splice,5,200,0.1,instance,0.5,1.4649052442747221,0.006289505999639382,0.0,0.0,1
splice,5,200,0.3,instance,0.5,1.4970992505006233,0.0012037729812036707,0.0,0.0,1
splice,5,200,0.5,instance,0.5,1.5110128441064012,0.000289292671430739,0.0,0.0,1
splice,3,200,0.1,instance,0.5,1.4549087708378918,0.009242517543851327,0.0,0.0,1
splice,3,200,0.3,instance,0.5,1.4937803691809544,0.0019939706457968976,0.0,0.0,1
splice,3,200,0.5,instance,0.5,1.5095486909235836,0.0004071993545718031,0.0,0.0,1
splice,1,200,0.1,instance,0.5,1.4769963125329721,0.002934457420805381,0.0,0.0,1
splice,1,200,0.3,instance,0.5,1.4987134040602785,0.00043970348364993624,0.0,0.0,1
splice,1,200,0.5,instance,0.5,1.508907100676485,0.0001833939117101608,0.0,0.0,1
splice,5,200,0.1,instance,0.7,1.3185409907171652,0.009602917246062355,0.0,0.0,1
splice,5,200,0.3,instance,0.7,1.3512594336555295,0.003019173562357903,0.0,0.0,1
splice,5,200,0.5,instance,0.7,1.3660119126157244,0.0011547790555452258,0.0,0.0,1
splice,3,200,0.1,instance,0.7,1.3087949704820532,0.012508635210466709,0.0,0.0,1
splice,3,200,0.3,instance,0.7,1.3416039490911353,0.00499007933176104,0.0,0.0,1
splice,3,200,0.5,instance,0.7,1.3606722860361764,0.0017957156462363628,0.0,0.0,1
splice,1,200,0.1,instance,0.7,1.3046897075881583,0.008515297917629372,0.0,0.0,1
splice,1,200,0.3,instance,0.7,1.3325220074244175,0.005906475936794445,0.0,0.0,1
splice,1,200,0.5,instance,0.7,1.3445847041385917,0.004178903255687558,0.0,0.0,1
splice,5,200,0.1,instance,0.9,1.088810458674939,0.0257762371842562,0.0,0.0,1
splice,5,200,0.3,instance,0.9,1.1319598834920281,0.012549666101370094,0.0,0.0,1
splice,5,200,0.5,instance,0.9,1.158777566036962,0.00651636998088206,0.0,0.0,1
splice,3,200,0.1,instance,0.9,1.076149713345277,0.034228599085097636,0.0,0.0,1
splice,3,200,0.3,instance,0.9,1.1130727206311024,0.018911226762777768,0.0,0.0,1
splice,3,200,0.5,instance,0.9,1.1463281174336675,0.009339808278491167,0.0,0.0,1
splice,1,200,0.1,instance,0.9,1.0436981724457008,0.02837886416016364,0.0,0.0,1
splice,1,200,0.3,instance,0.9,1.0806163618704678,0.027099255654770504,0.0,0.0,1
splice,1,200,0.5,instance,0.9,1.108737307984928,0.019073384980730062,0.0,0.0,1
splice,5,200,0.1,pair,0.1,1.3133763236174452,0.03613874615805481,0.0,0.0,1
splice,5,200,0.3,pair,0.1,1.4150738963410634,0.013989257342073675,0.0,0.0,1
splice,5,200,0.5,pair,0.1,1.46542716233944,0.0051419092470551325,0.0,0.0,1
splice,3,200,0.1,pair,0.1,1.2754653455429403,0.04609544981889788,0.0,0.0,1
splice,3,200,0.3,pair,0.1,1.3821910229529564,0.019009804382751336,0.0,0.0,1
splice,3,200,0.5,pair,0.1,1.445996835957712,0.006507428548624628,0.0,0.0,1
splice,1,200,0.1,pair,0.1,1.3600527929110588,0.006975284386394045,0.0,0.0,1
splice,1,200,0.3,pair,0.1,1.395208824556876,0.0028524463287324885,0.0,0.0,1
splice,1,200,0.5,pair,0.1,1.4281335066743752,0.0024695624551509636,0.0,0.0,1
splice,5,200,0.1,pair,0.3,1.4410089721810828,0.014008307787716542,0.0,0.0,1
splice,5,200,0.3,pair,0.3,1.4924077025259281,0.005198855004626306,0.0,0.0,1
splice,5,200,0.5,pair,0.3,1.5167688802673076,0.0020296687507877402,0.0,0.0,1
splice,3,200,0.1,pair,0.3,1.4301850963212457,0.015860682970898418,0.0,0.0,1
splice,3,200,0.3,pair,0.3,1.4812271432263424,0.006238678453629415,0.0,0.0,1
splice,3,200,0.5,pair,0.3,1.5091223229719546,0.0022997364366737303,0.0,0.0,1
splice,1,200,0.1,pair,0.3,1.478691453402482,0.0025811513040198807,0.0,0.0,1
splice,1,200,0.3,pair,0.3,1.494721025404392,0.0018830036740224829,0.0,0.0,1
splice,1,200,0.5,pair,0.3,1.5048243236137415,0.0016314485996813714,0.0,0.0,1
splice,5,200,0.1,pair,0.5,1.4763499579593446,0.009255996660515953,0.0,0.0,1
splice,5,200,0.3,pair,0.5,1.5171312957957779,0.0029841419208944367,0.0,0.0,1
splice,5,200,0.5,pair,0.5,1.5357463083517608,0.0009653430205153732,0.0,0.0,1
splice,3,200,0.1,pair,0.5,1.4652391448277502,0.009862388175269191,0.0,0.0,1
splice,3,200,0.3,pair,0.5,1.5093428137599394,0.003497224652984684,0.0,0.0,1
splice,3,200,0.5,pair,0.5,1.5323003961810782,0.0010931764077097862,0.0,0.0,1
splice,1,200,0.1,pair,0.5,1.4903685456862985,0.002158108451076656,0.0,0.0,1
splice,1,200,0.3,pair,0.5,1.5098180083624624,0.0008977953213255864,0.0,0.0,1
splice,1,200,0.5,pair,0.5,1.5244056289851182,0.0006092582365019495,0.0,0.0,1
splice,5,200,0.1,pair,0.7,1.436030934019823,0.012726396174950135,0.0,0.0,1
splice,5,200,0.3,pair,0.7,1.4944941486729186,0.004538558878354138,0.0,0.0,1
splice,5,200,0.5,pair,0.7,1.521778502029082,0.0016775878983725761,0.0,0.0,1
splice,3,200,0.1,pair,0.7,1.420157383219249,0.01545285352901017,0.0,0.0,1
splice,3,200,0.3,pair,0.7,1.4781905310920496,0.005608596771808213,0.0,0.0,1
splice,3,200,0.5,pair,0.7,1.5109552921031628,0.002070209460410293,0.0,0.0,1
splice,1,200,0.1,pair,0.7,1.4444247179544707,0.0035843931825290123,0.0,0.0,1
splice,1,200,0.3,pair,0.7,1.4700359021443692,0.0011249032041198306,0.0,0.0,1
splice,1,200,0.5,pair,0.7,1.4938454813279995,0.0008287948767021116,0.0,0.0,1
splice,5,200,0.1,pair,0.9,1.3245478646483035,0.036479599876612784,0.0,0.0,1
splice,5,200,0.3,pair,0.9,1.4241557967942757,0.013797417169746196,0.0,0.0,1
splice,5,200,0.5,pair,0.9,1.4701099236523505,0.005419715672120906,0.0,0.0,1
splice,3,200,0.1,pair,0.9,1.2867958547638025,0.04364053065746383,0.0,0.0,1
splice,3,200,0.3,pair,0.9,1.3924812934905697,0.017814966363390798,0.0,0.0,1
splice,3,200,0.5,pair,0.9,1.452409329629792,0.006516654731025367,0.0,0.0,1
splice,1,200,0.1,pair,0.9,1.3232560215467455,0.015579758981578066,0.0,0.0,1
splice,1,200,0.3,pair,0.9,1.3729584312734284,0.007056798934958812,0.0,0.0,1
splice,1,200,0.5,pair,0.9,1.4150957336268786,0.005479677140793454,0.0,0.0,1
xyguassian,5,1000,0.01,sym,0.1,0.6714839239051086,0.046714469476666826,0.5034899999999998,0.10078655645645651,0
xyguassian,5,3000,0.01,sym,0.1,0.6740481080513422,0.0464580789048675,0.4926300000000001,0.09994693207735976,0
xyguassian,5,1000,0.05,sym,0.1,0.7657336542695067,0.038823255080851424,0.5010140000000001,0.07335473253653652,0
xyguassian,5,3000,0.05,sym,0.1,0.7695677246295552,0.03870810661777376,0.4925600000000008,0.07207901207069023,0
xyguassian,5,1000,0.1,sym,0.1,0.8211228395644439,0.0294075948744977,0.4996985,0.05690145129904901,0
xyguassian,5,3000,0.1,sym,0.1,0.8234112349704861,0.029765068696962136,0.49277733333333346,0.05605067314393679,0
