noise_type,initial_noise,noise_rate,mean,std
pair,0.9,0.1,0.5195000000000001,0.003249999999999971
pair,0.9,0.2,0.54825,0.0060595998217704335
pair,0.9,0.3,0.5684,0.006841052550594884
pair,0.9,0.4,0.59615,0.006261489439422516
pair,0.9,0.5,0.62605,0.008012490249604048
pair,0.9,0.6,0.6467,0.005200360564422471
pair,0.9,0.7000000000000001,0.6745,0.007265070543360223
pair,0.9,0.8,0.7041000000000001,0.007983576892596475
pair,0.9,0.9,0.7301,0.003484788372340594
sym,0.1,0.1,0.538,0.003588175023601848
sym,0.1,0.2,0.5616,0.001645068387636232
sym,0.1,0.3,0.57785,0.004652284385116664
sym,0.1,0.4,0.6042,0.006958358283388422
sym,0.1,0.5,0.6316499999999999,0.002918689774539299
sym,0.1,0.6,0.6468,0.008130575010415954
sym,0.1,0.7000000000000001,0.6731499999999999,0.004270538607716854
sym,0.1,0.8,0.6937,0.006183142404958857
sym,0.1,0.9,0.7194,0.011150392369777882
sym,0.2,0.1,0.55755,0.006655354986775686
sym,0.2,0.2,0.5751999999999999,0.009502302352588036
sym,0.2,0.3,0.59805,0.005802477918958447
sym,0.2,0.4,0.61685,0.0076701531927334836
sym,0.2,0.5,0.63385,0.007326322406228124
sym,0.2,0.6,0.65705,0.0067114640727638265
sym,0.2,0.7000000000000001,0.6688500000000001,0.011876447280226533
sym,0.2,0.8,0.6897,0.005233306793987936
sym,0.2,0.9,0.7096,0.006030132668523937
sym,0.3,0.1,0.5822,0.004518711099417625
sym,0.3,0.2,0.5931,0.007205900360121542
sym,0.3,0.3,0.6053,0.005791696642608281
sym,0.3,0.4,0.62715,0.006345766305183326
sym,0.3,0.5,0.6405000000000001,0.0036443449342783
sym,0.3,0.6,0.6548999999999999,0.008254922773715081
sym,0.3,0.7000000000000001,0.6726,0.015232161698196378
sym,0.3,0.8,0.6923,0.00405200567620528
sym,0.3,0.9,0.70355,0.0034432905773402445
sym,0.4,0.1,0.59935,0.0052099664106403385
sym,0.4,0.2,0.61405,0.006803951058025056
sym,0.4,0.3,0.6206,0.009378499346910476
sym,0.4,0.4,0.63235,0.010506843008249426
sym,0.4,0.5,0.6481,0.013692607494557068
sym,0.4,0.6,0.66045,0.005914494906583309
sym,0.4,0.7000000000000001,0.674,0.004275657844121752
sym,0.4,0.8,0.6839999999999999,0.0063418254469829
sym,0.4,0.9,0.6925000000000001,0.0026339134382131852
sym,0.5,0.1,0.6244500000000001,0.006027022482121669
sym,0.5,0.2,0.63445,0.006357574222924981
sym,0.5,0.3,0.6396499999999999,0.007251292988150446
sym,0.5,0.4,0.64595,0.004504858488343457
sym,0.5,0.5,0.5652,0.032919599025504606
sym,0.5,0.6,0.6556,0.011068818816838624
sym,0.5,0.7000000000000001,0.67455,0.006447867864651072
sym,0.5,0.8,0.6787,0.004525621504279838
sym,0.5,0.9,0.68365,0.005082445277619824
sym,0.6,0.1,0.6456999999999999,0.007679925129843367
sym,0.6,0.2,0.6492,0.006250999920012813
sym,0.6,0.3,0.64775,0.005457219988235772
sym,0.6,0.4,0.65635,0.012659729459984505
sym,0.6,0.5,0.6073000000000001,0.03602837423476118
sym,0.6,0.6,0.5961000000000001,0.04883985309150711
sym,0.6,0.7000000000000001,0.6704,0.008414273587185004
sym,0.6,0.8,0.67485,0.0059229426807964536
sym,0.6,0.9,0.67705,0.004371069663137366
sym,0.7,0.1,0.6537,0.006055472731339845
sym,0.7,0.2,0.65095,0.002975945227990562
sym,0.7,0.3,0.651,0.007008922884438084
sym,0.7,0.4,0.6557000000000001,0.005829343873884894
sym,0.7,0.5,0.56535,0.005549774770204603
sym,0.7,0.6,0.5398,0.004877883762452769
sym,0.7,0.7000000000000001,0.67705,0.006643605948579435
sym,0.7,0.8,0.66995,0.005495452665613648
sym,0.7,0.9,0.67455,0.013538602217363513
sym,0.8,0.1,0.6073999999999999,0.00825870752599949
sym,0.8,0.2,0.61475,0.010613964857676905
sym,0.8,0.3,0.622,0.008821139382188668
sym,0.8,0.4,0.637,0.008349775446082383
sym,0.8,0.5,0.6177,0.019056986907693453
sym,0.8,0.6,0.6481,0.015076471735787541
sym,0.8,0.7000000000000001,0.6758,0.007157600855035136
sym,0.8,0.8,0.68525,0.004680411306712258
sym,0.8,0.9,0.6888,0.006129845022510755
sym,0.9,0.1,0.56235,0.004923159554594994
sym,0.9,0.2,0.5805,0.006025985396596977
sym,0.9,0.3,0.6019,0.003090307428072467
sym,0.9,0.4,0.61295,0.005874734036533053
sym,0.9,0.5,0.6274,0.0085451009356239
sym,0.9,0.6,0.6471500000000001,0.008645085309006493
sym,0.9,0.7000000000000001,0.6729499999999999,0.007874801584801996
sym,0.9,0.8,0.6941499999999999,0.005257732400950043
sym,0.9,0.9,0.70755,0.008228000972289682
