noise_type,initial_noise,noise_rate,mean,std
sym,0.2,0.4,0.6136,0.02355419283269969
sym,0.2,0.5,0.6248,0.01640731544159496
sym,0.2,0.6,0.6584000000000001,0.02070748656887167
sym,0.2,0.7000000000000001,0.6596,0.027107194616927795
sym,0.2,0.8,0.6859999999999999,0.011135528725660029
sym,0.2,0.9,0.7091999999999999,0.02975231083462256
sym,0.3,0.1,0.5976,0.03185592566540803
sym,0.3,0.2,0.5984,0.013667479650615915
sym,0.3,0.3,0.6068,0.02124146887576282
sym,0.3,0.4,0.6424000000000001,0.01796663574518057
sym,0.3,0.5,0.6464000000000001,0.033328666339954266
sym,0.3,0.6,0.6724,0.016876018487783126
sym,0.3,0.7000000000000001,0.6812,0.013899640283115175
sym,0.3,0.8,0.6992,0.0167092788593643
sym,0.3,0.9,0.6976,0.014380542409798004
sym,0.4,0.1,0.609,0.03594996522946857
sym,0.4,0.2,0.604,0.014587666023048389
sym,0.4,0.3,0.616,0.013386560424545226
sym,0.4,0.4,0.642,0.02131666015115879
sym,0.4,0.5,0.6373333333333333,0.02445131216656208
sym,0.4,0.6,0.6596666666666667,0.014222048610051451
sym,0.4,0.7000000000000001,0.6546666666666666,0.012940891262454372
sym,0.4,0.8,0.6763333333333333,0.02192411153654045
sym,0.4,0.9,0.6753333333333335,0.027789686336241102
sym,0.5,0.1,0.6264000000000001,0.026623298067669974
sym,0.5,0.2,0.6368,0.014113823011501908
sym,0.5,0.3,0.6308,0.018899735447883915
sym,0.5,0.4,0.6256,0.021419617176784488
sym,0.5,0.5,0.5828,0.048365276800613866
sym,0.5,0.6,0.652,0.013038404810405317
sym,0.5,0.7000000000000001,0.6799999999999999,0.019899748742132378
sym,0.5,0.8,0.6724,0.020069877926883306
sym,0.5,0.9,0.6884,0.01322119510483071
sym,0.6,0.1,0.6376000000000001,0.023765521244020732
sym,0.6,0.2,0.634,0.007615773105863915
sym,0.6,0.3,0.6396,0.0071274118724821865
sym,0.6,0.4,0.64,0.019646882704388493
sym,0.6,0.5,0.6108,0.02791415411578867
sym,0.6,0.6,0.6052,0.0314515500412937
sym,0.6,0.7000000000000001,0.6648,0.020717142660125667
sym,0.6,0.8,0.6708000000000001,0.023220680437919933
sym,0.6,0.9,0.6636,0.006985699678629208
sym,0.7,0.1,0.6444,0.026283074401599233
sym,0.7,0.2,0.6532,0.031356020155625615
sym,0.7,0.3,0.642,0.013416407864998738
sym,0.7,0.4,0.6532,0.017810109488714577
sym,0.7,0.5,0.5976,0.06554998093058455
sym,0.7,0.6,0.5936,0.08430183865136039
sym,0.7,0.7000000000000001,0.6744000000000001,0.01621110730332758
sym,0.7,0.8,0.6764,0.014380542409797994
sym,0.7,0.9,0.6971999999999999,0.01063954886261629
sym,0.8,0.1,0.62,0.030430248109405904
sym,0.8,0.2,0.644,0.03397057550292608
sym,0.8,0.3,0.6392,0.019524343778985265
sym,0.8,0.4,0.6368,0.03369272918598313
sym,0.8,0.5,0.5692,0.02488372962399327
sym,0.8,0.6,0.6035999999999999,0.01935975206452812
sym,0.8,0.7000000000000001,0.6528,0.016037456157383573
sym,0.8,0.8,0.6944,0.014926486525636188
sym,0.8,0.9,0.6904,0.02570603042089535
sym,0.9,0.1,0.6164,0.020119642143934875
sym,0.9,0.2,0.6292,0.013608820668963222
sym,0.9,0.3,0.6308,0.009230384607371477
sym,0.9,0.4,0.6432,0.013236313686219442
sym,0.9,0.5,0.6072,0.012696456198483124
sym,0.9,0.6,0.65,0.02764054992217053
sym,0.9,0.7000000000000001,0.6652,0.02175316068988593
sym,0.9,0.8,0.6792,0.007014271166700036
sym,0.9,0.9,0.6748000000000001,0.014042791745233502
