noise_type,initial_noise,noise_rate,mean,std
pair,0.4,0.8,0.59995,0.007108533604056465
pair,0.4,0.9,0.56526,0.005079296211090642
pair,0.6,0.1,0.43474,0.005079296211090674
pair,0.6,0.2,0.40004999999999996,0.007108533604056487
pair,0.6,0.3,0.3655,0.009668570214876661
pair,0.6,0.4,0.33071,0.013896150546104505
pair,0.6,0.5,0.50147,0.0051683653121659375
pair,0.6,0.6,0.6692899999999999,0.013896150546104463
pair,0.6,0.7000000000000001,0.6345000000000001,0.009668570214876647
pair,0.6,0.8,0.59995,0.007108533604056465
pair,0.6,0.9,0.56526,0.005079296211090642
pair,0.7,0.1,0.39994999999999997,0.008444894907575813
pair,0.7,0.2,0.36526000000000003,0.011308647133941358
pair,0.7,0.3,0.33071,0.013896150546104505
pair,0.7,0.4,0.3655,0.009668570214876661
pair,0.7,0.5,0.50147,0.0051683653121659375
pair,0.7,0.6,0.6345000000000001,0.009668570214876647
pair,0.7,0.7000000000000001,0.6692899999999999,0.013896150546104463
pair,0.7,0.8,0.6347400000000001,0.01130864713394139
pair,0.7,0.9,0.6000500000000001,0.008444894907575813
pair,0.8,0.1,0.3654,0.011138839706181253
pair,0.8,0.2,0.33071,0.013896150546104505
pair,0.8,0.3,0.36526000000000003,0.011308647133941358
pair,0.8,0.4,0.40004999999999996,0.007108533604056487
pair,0.8,0.5,0.50147,0.0051683653121659375
pair,0.8,0.6,0.59995,0.007108533604056465
pair,0.8,0.7000000000000001,0.6347400000000001,0.01130864713394139
pair,0.8,0.8,0.6692899999999999,0.013896150546104463
pair,0.8,0.9,0.6346,0.011138839706181269
pair,0.9,0.1,0.33071,0.013896150546104505
pair,0.9,0.2,0.3654,0.011138839706181253
pair,0.9,0.3,0.39994999999999997,0.008444894907575813
pair,0.9,0.4,0.43474,0.005079296211090674
pair,0.9,0.5,0.50147,0.0051683653121659375
pair,0.9,0.6,0.56526,0.005079296211090642
pair,0.9,0.7000000000000001,0.6000500000000001,0.008444894907575813
pair,0.9,0.8,0.6346,0.011138839706181269
pair,0.9,0.9,0.6692899999999999,0.013896150546104463
sym,0.1,0.1,0.33071,0.013896150546104505
sym,0.1,0.2,0.3654,0.011138839706181253
sym,0.1,0.3,0.39994999999999997,0.008444894907575813
sym,0.1,0.4,0.43474,0.005079296211090674
sym,0.1,0.5,0.49853000000000003,0.005168365312165962
sym,0.1,0.6,0.56526,0.005079296211090642
sym,0.1,0.7000000000000001,0.6000500000000001,0.008444894907575813
sym,0.1,0.8,0.6346,0.011138839706181269
sym,0.1,0.9,0.6692899999999999,0.013896150546104463
sym,0.2,0.1,0.3654,0.011138839706181253
sym,0.2,0.2,0.33071,0.013896150546104505
sym,0.2,0.3,0.36526000000000003,0.011308647133941358
sym,0.2,0.4,0.40004999999999996,0.007108533604056487
