noise_type,initial_noise,noise_rate,mean,std
pair,0.6,0.1,0.6511755485893417,0.017991825672236103
pair,0.6,0.2,0.6516457680250783,0.014753017709260732
pair,0.6,0.3,0.6525862068965518,0.009463794867384316
pair,0.6,0.4,0.6582288401253918,0.005808103654501857
pair,0.6,0.5,0.6613636363636364,0.004623160251960101
pair,0.6,0.6,0.6630094043887147,0.010040068946174754
pair,0.6,0.7000000000000001,0.6738244514106583,0.012442688063170256
pair,0.6,0.8,0.6723354231974922,0.0054395151074087406
pair,0.6,0.9,0.6734326018808778,0.00969223791653007
pair,0.7,0.1,0.6455329153605016,0.01581684500033691
pair,0.7,0.2,0.6464733542319749,0.02200541275381798
pair,0.7,0.3,0.6528213166144201,0.01743400165973721
pair,0.7,0.4,0.6526645768025079,0.011419573707151659
pair,0.7,0.5,0.6692006269592476,0.013515684978239522
pair,0.7,0.6,0.6616771159874608,0.00856977698794182
pair,0.7,0.7000000000000001,0.668730407523511,0.011284314005436252
pair,0.7,0.8,0.6773510971786834,0.013564447518985712
pair,0.7,0.9,0.6764890282131661,0.014224731630053083
pair,0.8,0.1,0.646551724137931,0.025775837049676644
pair,0.8,0.2,0.6462382445141066,0.02158980676372911
pair,0.8,0.3,0.6507836990595611,0.01694131884230697
pair,0.8,0.4,0.6636363636363637,0.012387032402938817
pair,0.8,0.5,0.659717868338558,0.010938850025200224
pair,0.8,0.6,0.6668495297805642,0.012173851128974037
pair,0.8,0.7000000000000001,0.6753918495297805,0.007560766885719823
pair,0.8,0.8,0.6675548589341693,0.01811345378894452
pair,0.8,0.9,0.6787617554858933,0.017011415224887624
pair,0.9,0.1,0.6421630094043886,0.028327767073290724
pair,0.9,0.2,0.6474921630094044,0.023188091164637804
pair,0.9,0.3,0.6489028213166145,0.017194560970152706
pair,0.9,0.4,0.6550156739811912,0.01680299033134971
pair,0.9,0.5,0.6630094043887148,0.0157765063786813
pair,0.9,0.6,0.6614420062695925,0.005765650066442901
